step,normalized_negative_elbo
1271,1.32793833880239
1272,1.305587216056747
1273,1.3508275293744227
1274,1.355840550969791
1275,1.346897984485662
1276,1.349634800705974
1277,1.3409632460815233
1278,1.3708233634734435
1279,1.321313137924447
1280,1.2928718860608635
1281,1.3239510316857432
1282,1.3176942221738537
1283,1.3435442746903346
1284,1.3338479403270969
1285,1.31475821245632
1286,1.3235924338912866
1287,1.3376314388144885
1288,1.3715128028360826
1289,1.3596308500886298
1290,1.3580262841311295
1291,1.3865510244019195
1292,1.2953021786862804
1293,1.3596540160906552
1294,1.3488933690284894
1295,1.3945669678918369
1296,1.3417595202466208
1297,1.345708037059901
1298,1.3306103437812955
1299,1.3114439786162957
1300,1.3567889463256357
1301,1.317432393274952
1302,1.3529082915518216
1303,1.3106892499275142
1304,1.3513688227015728
1305,1.3603354018348688
1306,1.3804161916646671
1307,1.3607964660777958
1308,1.3140000564865104
1309,1.306637529853639
1310,1.32438739220977
1311,1.3424187119309066
1312,1.3485719345600704
1313,1.3649477402343388
1314,1.3455317369103685
1315,1.3419060074195686
1316,1.370242512729956
1317,1.3616671731635754
1318,1.3138164126782699
1319,1.3125185441640252
1320,1.3241981725061236
1321,1.3017312667111474
1322,1.3420564816146645
1323,1.3246745991212892
1324,1.3624340398153862
1325,1.3302382711688032
1326,1.3421574373572311
1327,1.316979899179218
1328,1.3609876229977256
1329,1.4016748926109726
1330,1.3357787244830566
1331,1.32050256770936
1332,1.3495600359867794
1333,1.3856693845300296
1334,1.3740179545449898
1335,1.3533163738091407
1336,1.3368327152851318
1337,1.342231780248743
1338,1.3519146177485475
1339,1.3441977471333926
1340,1.3301658698616814
1341,1.3581861169842129
1342,1.3514592694182836
1343,1.3189206486982499
1344,1.2933885363431101
1345,1.4208243289272502
1346,1.3247921020629772
1347,1.3444086309353362
1348,1.3214413120631026
1349,1.3246418233411286
1350,1.3211655516408602
1351,1.3456191022674957
1352,1.351559022259
1353,1.3173425489091728
1354,1.361844245315542
1355,1.3728466016151069
1356,1.3792914001713046
1357,1.2872499782121758
1358,1.3504618734801244
1359,1.3678684873179627
1360,1.33895437942674
1361,1.3452318608633982
1362,1.339623413676834
1363,1.3862938979248793
1364,1.3461620872601647
1365,1.3206416964810017
1366,1.3525619567356444
1367,1.3169668947860333
1368,1.3700958149244584
1369,1.2631924583032668
1370,1.336669612450428
1371,1.3535271048523003
1372,1.3366373397090887
1373,1.3718435247034289
1374,1.3126939882896063
1375,1.3977528433392756
1376,1.3186633313907008
1377,1.3693069647951635
1378,1.3486954415680206
1379,1.322733471297077
1380,1.3372225254961834
1381,1.3489434259904896
1382,1.3605070300923516
1383,1.3067227487128938
1384,1.3088005447156572
1385,1.349668356578477
1386,1.3715455153544902
1387,1.381835657506712
1388,1.3138218271395667
1389,1.3337793370763211
1390,1.383512517956634
1391,1.3298206249658042
1392,1.3680271134319595
1393,1.3347259758336347
1394,1.3203612516408292
1395,1.2980786478009754
1396,1.335222161914974
1397,1.3329720026889162
1398,1.3567620569481245
1399,1.400816296595857
1400,1.3280965906697972
1401,1.3169045324230475
1402,1.3387987961502819
1403,1.3337587308830896
1404,1.354808215757497
1405,1.3483455758711484
1406,1.3625149947499238
1407,1.3636601087024
1408,1.3522325210908155
1409,1.3551685689270085
1410,1.3539965569572143
1411,1.3436867144696762
1412,1.344477343175034
1413,1.356116923599905
1414,1.3865426241948147
1415,1.3284162177327765
1416,1.330055551079067
1417,1.3641987676686496
1418,1.2912857300116933
1419,1.3301821668780822
1420,1.3744592817153456
1421,1.3388090724595012
1422,1.3755594802045352
1423,1.3712924994268885
1424,1.2834619298302044
1425,1.2745908503254555
1426,1.3247634556492998
1427,1.3498091433589545
1428,1.3739426118219682
1429,1.368946628630633
1430,1.3055133737355402
1431,1.3970040537856472
1432,1.3308240075035076
1433,1.4111303385717215
1434,1.3333983582070992
1435,1.3530372617216204
1436,1.3447564241168823
1437,1.3165942756991098
1438,1.386496373116488
1439,1.3633798886849402
1440,1.3288134367765645
1441,1.3433673300456015
1442,1.37341637902943
1443,1.3130846185560703
1444,1.3220864531904462
1445,1.3364686801232988
1446,1.3212377226725887
1447,1.3756978250167882
1448,1.3536464073606844
1449,1.3165515394206047
1450,1.269608046445652
1451,1.3277306701552567
1452,1.359112442442942
1453,1.3649129921985381
1454,1.3202614902326115
1455,1.3381489361675585
1456,1.3151475919512543
1457,1.3389767869054952
1458,1.3327827619648267
1459,1.3144292599994334
1460,1.3362251697024903
1461,1.3496980189343477
1462,1.3602852498140652
1463,1.36189864938339
1464,1.3467381155555822
1465,1.3081718630834398
1466,1.3838964763229944
1467,1.3500243450276412
1468,1.3448570253064431
1469,1.3455714794292677
1470,1.3331646225662133
1471,1.3618527334556079
1472,1.3504409601101168
1473,1.3708687324631545
1474,1.2821966635496644
1475,1.3227098902551542
1476,1.328392569158035
1477,1.2653876097678296
1478,1.314714951734827
1479,1.3299096200357978
1480,1.3253607239313834
1481,1.3646889772731374
1482,1.289756762739891
1483,1.3635626579864366
1484,1.358274012073371
1485,1.3975975374505907
1486,1.3405947483320626
1487,1.2844363110105241
1488,1.3018204826194701
1489,1.3332736816653965
1490,1.417469149193957
1491,1.3654282528780528
1492,1.3435989129348715
1493,1.3232849012377557
1494,1.3005677710847874
1495,1.3485471302884593
1496,1.2885320065015833
1497,1.4019905632627998
1498,1.3829987594992432
1499,1.3689927193150273
